Traction,Roughness,Fineness,MatName
1.1880451824712643,8.506284641961656,1.8148134784960412,3
1.1585271729106628,8.660617433456991,1.7802450886431838,3
1.1900205307017544,8.516038871928,1.8186974759435242,3
1.2114873106796116,8.078526717998662,2.1168833971019407,3
1.1757882953523238,8.562850261044296,1.8011941552106603,3
1.1898944705882353,8.23340142121868,2.033940192900507,3
1.1733189360795455,8.64590389306929,1.7973898735018896,3
1.2233560875179341,8.123895264670912,1.9685774590676772,3
1.181191031296572,8.612436477374239,1.7991463851273075,3
1.198354817002882,8.44131804629873,1.8961927177423195,3
1.2257863106936415,8.206959251688376,2.0496755621927414,3
1.1710805420168067,8.60492325572033,1.8089352494521083,3
1.202571847161572,8.324228555837617,1.9770582530810021,3
1.2096968331273177,8.377952235273787,1.851836866090707,3
1.2106507445721584,8.179796334885777,2.165418668770656,3
1.1857814020618556,8.641248197110745,1.7654457870689648,3
1.2009967969735182,8.046313405060731,2.1690147370323376,3
1.1884920289672545,8.518215664953038,1.8305307899866214,3
1.2095948839634942,8.07090560971129,2.227395570778076,3
1.180937709838107,8.483400538168324,1.8348557236501104,3
1.1983425925465838,8.152902952951315,2.168969993322362,3
1.1859373561470214,8.401111067309042,1.913753718115892,3
1.1484972522522523,8.729415376696751,1.7911349504319318,3
1.1900814503144654,8.1645372602322,1.9300049756341506,3
1.166644106918239,8.626647327716949,1.7945318937340953,3
1.1823195220207254,8.424316246088006,1.8667457130498324,3
1.1405232133757963,8.481871351615576,1.8706549168397995,3
1.1868454285714287,8.953288200026513,1.764136304619109,4
1.1353052963414634,9.176963703201483,1.681123722435682,4
1.1422101218026797,8.930766894585657,2.3282495096503375,4
1.1665036658446362,9.039044090880678,2.0059380515489873,4
1.1517336334563346,8.969088619201013,2.1969418706799835,4
1.1517816433041301,9.120443679064126,2.096992407689457,4
1.1404958760529482,9.262258281889006,1.7865262915162416,4
1.1670865829268293,8.95053210213426,1.8619690968932041,4
1.1751965175,8.87608312155428,2.0899633365189825,4
1.1308333026634383,9.209045707375642,1.7914815294096953,4
1.1705299598997494,8.96740579192882,2.342830402062034,4
1.1870449632802937,8.86229452714832,1.9244352023871738,4
1.1628604675810474,9.028165823843388,1.8694617482504015,4
1.1567089103942652,8.936969284694296,1.766682786120847,4
1.122603644278607,9.088219496893954,1.8722608292675325,4
1.1671647418576598,8.930913141372645,1.7337665678515481,4
1.13698999252802,9.186685644743823,1.7398186703466094,4
1.1768347676767676,8.872695615316148,1.9914622561322706,4
1.183317838002436,8.850563500337875,2.135123439283746,4
1.1609554482758622,8.938280735612599,1.9609111163124946,4
1.1502777561576354,9.026499151875303,1.7452111385802853,4
1.1793574839506171,8.826317946846078,2.008682282029483,4
1.146337977750309,9.158676423752059,1.7626801676346155,4
1.1867487233250622,8.696468150070354,1.8991744980394487,4
1.1571550937880635,8.962198650940415,1.8275858412280024,4
1.18282596,8.845777341852889,1.9388684809141017,4
1.1889073139120094,8.784190416596578,1.8182792021174616,4
1.1762093582822086,8.846480346254355,1.925894757120885,4
1.151140584158416,9.098557583163597,1.8074511816403795,4
1.2038875287637698,8.689883925562036,2.0098594775983587,4
1.1580355378881986,8.972119534944305,1.9271463792284842,4
1.1755708219178083,8.798719303437817,2.0195786241863924,4
1.1201540238095238,9.164405619218071,1.7200540393642447,4
1.1506375967940814,9.074608163056707,1.7407639684660159,4
1.1865698398058253,8.748437376225898,1.8108521780239968,4
1.1377225933660935,9.167876802406779,1.7767694778359446,4
1.161795128911139,8.884763507597562,1.925698248213735,4
1.1671628394160585,8.820430690675543,1.8511441528938326,4
1.1910911200980392,8.7102923625266,2.0027792217748233,4
1.1736484650306749,8.879949227690167,1.7964789991144159,4
1.1977875537294564,8.633182118760642,2.2693383737781083,4
1.1627868722627739,8.961486413189496,1.744154384181589,4
1.1452769551122195,9.186290065724204,1.7530893260942169,4
1.1494554022698613,9.051182470914494,1.7665740421017149,4
1.166780435582822,8.876100799127514,1.8306436039979692,4
1.1877762496998798,8.63223019494277,2.0230177387329094,4
1.1841747964285716,8.728055473366606,1.8570776849380477,4
1.1680903295597485,8.746022440471966,1.7925137899900423,4
1.2172521438848922,8.543988925438095,2.2869958413056626,4
1.1533977049180328,8.768146901063483,1.856803616835573,4
1.150362870036101,8.345516999924808,2.305823201304753,5
1.158491184673367,7.956414931220848,2.4143882306218556,5
1.1512405714285714,8.023691669627828,2.206747513308514,5
1.1341307411616162,8.285265163044436,2.0788599600522035,5
1.1406458186335404,8.213355125717847,2.0793574970932998,5
1.1532705788819877,8.23208257533264,2.11563613922532,5
1.1473799318463445,8.26826865762637,2.0442313192793007,5
1.177117797780518,7.992401826192241,2.1302371020269546,5
1.1372009211165048,8.338479751167771,2.002249758304229,5
1.169141957972806,8.05227048618984,2.140024599825157,5
1.1473684046454766,8.217918566503606,2.068663768609846,5
1.1526057587878786,8.078721479488976,2.0920930218882408,5
1.1525034296388543,8.015426354750604,2.1582574060593283,5
1.1346652719406676,8.358401962587585,1.947478315358314,5
1.1634502786683107,8.002403397828404,2.145920259067846,5
1.156867889298893,8.217596493356467,2.0304907523064903,5
1.15536874153074,8.072479653793826,2.1364205421876696,5
1.1465451201923076,8.329531887790287,1.9806063148916204,5
1.1704322206809585,8.090441554585766,2.0635140596520207,5
1.1541855967940815,8.067321561611198,2.162166902095015,5
1.1636040749697703,8.069587965431491,2.069069678984024,5
1.1660404675642595,8.206469620191687,1.9957968622869222,5
1.14438021001221,8.39420235538805,1.9679506279033936,5
1.1537537210718638,8.325603739244936,1.9785405865492343,5
1.1400737478474785,8.322300669465935,1.9755354288602378,5
1.1572776873479318,8.230101921493212,1.9919718610484265,5
1.1624675280487806,8.254228240264439,1.9962480805134792,5
1.1411064139194138,8.452102109325702,1.9055044508654726,5
1.1736323329253366,8.134376860816348,2.0419420364956404,5
1.1569051775585695,8.285579172503295,1.9730967892892803,5
1.1759354627791563,8.128437802758125,2.019110882944482,5
1.1848980136476426,7.942420797587343,2.1771181416157157,5
1.147743317401961,8.348743451117384,1.9560107039883365,5
1.1686388811881188,8.297904432312677,1.9535829691917042,5
1.169721313580247,8.199347970296456,1.9847751483443743,5
1.1720071687344913,8.017648460359744,2.1648603284037162,5
1.1877813407407407,7.886899680743263,2.098066506633101,5
1.1711424424999999,8.033685642421945,2.1193294815278296,5
1.1822052326431183,7.920021646892393,2.116897292601103,5
1.1566663864491844,8.260581802746339,1.9441289211153139,5
1.1751523870967742,8.059835520064357,2.056725334126494,5
1.1579894195888754,8.020259815884064,2.1069622774990693,5
1.1710653325183373,8.130715762040719,2.0005023328793725,5
1.1618068771712158,8.308868779571045,1.963391294415643,5
1.1671197791411043,8.084474217738704,2.0317586207724507,5
1.1665020563204005,8.031761848985765,2.039214965663113,5
1.1808868031400965,8.115714418629182,2.0117598986700744,5
1.1738641003717472,8.020781004712621,2.049847720362797,5
1.1517717181705809,8.300742539403656,1.954791688484415,5
1.1474913045622688,8.194577565237923,2.022751793209587,5
1.060500402676399,10.58224548346644,0.964858855940944,6
1.1022255257352942,10.293608480996415,1.0719515451953239,6
1.0894520162703378,10.289612260370761,1.0604316717071285,6
1.0834417737665463,10.387926146441352,0.9650732869998717,6
1.0753359025,10.400386624736578,0.8967043844696805,6
1.0700987036144578,10.450370303458111,0.8984630749337095,6
1.0609734901234569,10.45144157288061,0.8996174142668227,6
1.088889296836983,10.324897008077501,0.9454892348489212,6
1.0795736574307304,10.36788464306673,0.9597907794263093,6
1.084875648192771,10.332039587818395,0.8920042299383809,6
1.088254277363184,10.367367166664872,0.9133537748540358,6
1.0583185536585367,10.488734658154977,0.8727638796716692,6
1.07342209125,10.320491280742772,0.9485443628172637,6
1.0861572168087696,10.227852176332988,1.0491119022446174,6
1.0737992263222633,10.407204475096016,0.9190986915676063,6
1.0583851375921376,10.46648298907421,0.933849527019416,6
1.0764262795180723,10.372798936258905,0.9419703359004267,6
1.0753295413070283,10.299979436556937,1.0674291553773607,6
1.0656440406905054,10.498837353186719,0.8516273840208473,6
1.0473549843561973,10.503809130116835,0.8970774545468686,6
1.0871783523573202,10.358409294774944,0.9530820804408565,6
1.0781568670807453,10.3596896826278,0.9370499249662558,6
1.0781191516034985,10.258920029795375,0.9437945300340893,6
1.0834076330409357,10.192349367885322,0.9212296741883139,6
1.0777991616438356,10.338054939210595,0.9051692041842127,6
1.0760051702741704,10.357125512381254,0.8814554225007032,6
1.0825478748241912,10.242529246544752,0.9286882740591053,6
1.07185573541963,10.32916758630456,0.899826208419236,6
1.065494819858156,10.360939824133471,0.9096085296419784,6
1.0512462944606413,10.476206488355047,0.8306849082942183,6
1.0735787796610168,10.361480530741888,0.9173169936901223,6
1.0678141182943603,10.3206180719259,0.9562341292867492,6
1.0715521923620934,10.394331626498698,0.8713556269684777,6
1.0795995561797753,10.313366852023941,0.9220892746003122,6
1.0672087033898305,10.35258721381752,0.8848535521469413,6
1.0741689617563739,10.322163674485502,0.8736530977981282,6
1.076551545076283,10.281848076304467,1.0398922855530528,6
1.0942590029239767,10.244482811240907,0.8567861410042802,6
1.0549067255747127,10.487782514623909,0.8579799244354018,6
1.0713294759999998,10.324783137476288,0.8950291614412911,6
1.0666416379310344,10.428485717661527,0.8748796118254255,6
1.0690519228571427,10.354311509075252,0.9081407998661577,6
1.078878885341074,10.266996891402826,0.9707724046178831,6
1.0784653562231759,10.287736938268978,0.9198536710871853,6
1.0798141305555555,10.313989971883773,0.8913788486993793,6
1.0845372335164836,10.256511008568449,0.8805103486412402,6
1.067415694323144,10.369976053193643,0.8531439492055397,6
1.0749657274031563,10.315566436427437,0.8312319522702152,6
1.0512351304347824,10.430032702087908,0.8481557970799257,6
1.081459643366619,10.255150391932753,0.9067261260307329,6
1.2486636061026353,8.18223715712017,2.2631889168631094,7
1.25365178962536,8.091340037867885,2.2810289871873737,7
1.2469709609826591,8.396524721214998,2.0097352585670616,7
1.240649111111111,8.431896004524265,1.999329845038252,7
1.2400550822873082,8.182434507367407,2.1325356601499235,7
1.2371187108938548,8.405226412871,1.9329904761369265,7
1.2070185472222221,8.6786970635721,1.9049599346020227,7
1.2405346588579795,8.229700777361193,2.1190626888099393,7
1.2515256604850213,8.136464133539464,2.142706138019339,7
1.2288226211699165,8.413088664659309,1.9787155786116557,7
1.2298380582386363,8.291264027478018,2.0749420301272483,7
1.2493438739255014,8.223331375424038,2.194687101595714,7
1.2348250432276657,8.497734267203509,1.953841756424668,7
1.2317391397694524,8.256594268342875,2.184538275599038,7
1.2106724485714286,8.4998910980303,1.9312356092392757,7
1.2290039308357348,8.382856031022488,2.005233352266176,7
1.2247105508720928,8.434998120125366,2.226135336833766,7
1.2363306008522725,8.346430661808485,1.9298538185253296,7
1.2357238704735378,8.371428197570351,1.9117500495211992,7
1.21973975648415,8.634177597327803,1.8356332157564543,7
1.2256362167630057,8.523522627139736,1.8805625191268134,7
1.2359770997109827,8.315353604034009,2.1144740919082436,7
1.24693390625,8.149655360214355,2.108722681978099,7
1.2444014207492795,8.419291992809752,1.913377754106164,7
1.244055745639535,8.146386390394122,2.1591502513307526,7
1.24291232382311,8.111326492332175,2.1903824038893265,7
1.2321438681948425,8.397454365617566,1.9398998852820823,7
1.2514341652046783,8.176163004878587,2.0855165134335802,7
1.225098648535565,8.568257756908652,1.844559859017378,7
1.2097364757142857,8.61407459399812,1.8589583458081664,7
1.2441104537815126,8.430809367434087,1.823602588591832,7
1.2302686277056276,8.41858545291408,1.8665513792972328,7
1.2294258251057828,8.242561957600465,2.177642317947906,7
1.2327658064066853,8.244972798862994,2.0047452787742,7
1.2180552405405405,8.48321138804686,1.852622094734083,7
1.205778977142857,8.475077484210132,1.884657593905291,7
1.210826187679083,8.50215375070556,1.973605960248059,7
1.2249124546783625,8.427449528811346,2.150164717888784,7
1.213358567832168,8.508905852829423,1.7977494388099078,7
1.2246297343532684,8.31659308972709,2.0909221040748798,7
1.2029085376044568,8.56215450829401,1.836102118727742,7
1.2441438133140377,8.052577497152972,2.1097247153853957,7
1.2193678471074378,8.495481487448474,1.8190575700880185,7
1.2135812982708936,8.305198701394973,1.9921076886056734,7
1.1873583485714285,8.629915874574362,1.819231577440255,7
1.2213009591836734,8.377588251995029,2.0893746508497273,7
1.2248131840228245,8.266568978690552,2.0483804826878256,7
1.225427816155989,8.21556225188179,2.0788592868656197,7
1.215687635460993,8.545135065965415,1.805946457758704,7
1.2149248583690988,8.303543834511185,2.003989033518469,7
1.2906593823529413,8.64997916794978,1.7400082795971408,8
1.2968886775568182,8.428815000798442,1.9418324991744844,8
1.2631445301369861,8.73030650970139,1.913922626647345,8
1.2700653994211286,8.650202170460801,1.7571138282224978,8
1.2872277357954547,8.73861276894928,1.7464873191082169,8
1.2909859671897288,8.715656421141537,1.7029891057696889,8
1.2804033627311522,8.714634570386307,1.7440972497643947,8
1.2832608349514565,8.475366411214413,2.0453977008198185,8
1.24402404011065,9.016398216161793,1.696465135614758,8
1.2967105784883721,8.528803400649597,1.779365896889198,8
1.2768238084507044,8.52574226821466,1.9547636652356104,8
1.2705768413597733,8.710584134193816,1.7608917353490523,8
1.2786749283625731,8.378418600118327,2.0254604589891265,8
1.280101829787234,8.600202949906317,1.9532765921633963,8
1.2816870854341738,8.660124286226218,1.7469984842398982,8
1.2921653275613274,8.45344136034545,1.8471223561883225,8
1.2834917874465048,8.625052996821932,1.8842753092255295,8
1.2757668532763533,8.469959823625889,1.9844705832458123,8
1.2727212963483148,8.64672452403668,1.8137653561210363,8
1.3069387815468114,8.3187345455197,1.91200497907292,8
1.2687063820549926,8.757545199316114,1.8293983060065842,8
1.2928293423680457,8.610847387344947,1.723611216073637,8
1.316707300283286,8.298248812484491,2.0288652370997604,8
1.293349901369863,8.653570650200436,1.7029085744761936,8
1.2439324133148404,8.757342291098974,1.8199766542028557,8
1.2808535238095238,8.588417843842405,1.9388620335237143,8
1.2752951771428571,8.39166567314759,1.9712683097753954,8
1.2606435732394368,8.618808531955963,2.033493004183873,8
1.263602075036075,8.69959285076322,1.8759547473540792,8
1.286929185852982,8.405521547596749,2.074818128746296,8
1.2834454811715483,8.506050695777333,1.8239410767795432,8
1.272617862716763,8.30156673007898,2.0517810985815,8
1.267360350069735,8.459543998742278,2.047962902218214,8
1.2789708994413407,8.486262734265026,2.0593123405478995,8
1.2687355187239944,8.567891082349247,1.8402348729409914,8
1.2691140749999998,8.483494409729797,1.881636969191257,8
1.2740638359941945,8.319264542413546,2.1044173812665483,8
1.2580902022792022,8.470682903771543,2.101533923184922,8
1.276309552742616,8.38734660644568,2.1286392584622598,8
1.2809903156384503,8.14123175151935,2.184152669934194,8
1.2662673058659217,8.482223138179917,1.8754030917673405,8
1.2471870558739255,8.638028589017086,1.8303895476040104,8
1.2427296984785614,8.589388495649027,1.9544521748749615,8
1.2431545912921347,8.685507903993926,1.8325239276830065,8
1.2730713095577746,8.25312551705428,2.212039476958652,8
1.250703578800558,8.711770444115805,1.8123605177288575,8
1.2801784109195402,8.233905621354383,2.0701129123756234,8
1.247420704264099,8.680391069171938,1.8167924557008233,8
1.231153897810219,8.699486930009382,1.8316011300451314,8
1.2576870443828017,8.637115376894483,1.800777005470148,8
1.1809190974930361,8.405992115746653,1.9522002631415942,9
1.1675221536312848,8.519456703286355,1.8076145336119058,9
1.1783975,8.448537301557426,2.0672214484375377,9
1.2211364086956522,8.103902640217692,2.0819993275945277,9
1.2032552391608393,8.220115423066359,2.1420728818139376,9
1.169067492877493,8.575901740102928,1.8131771001760753,9
1.195005255586592,8.35964380642488,1.837631768282963,9
1.1981925538057743,8.423611134418588,2.0180409229304037,9
1.1933642129277569,8.240350506488008,2.0216662353318524,9
1.1897837429963458,8.2659849525979,2.1213680821491647,9
1.1989012,8.443335866810413,1.8021363170867408,9
1.208551987775061,8.372471225215229,1.7912979847260155,9
1.211413144836272,7.999303567325289,2.024142738309283,9
1.2239541505507956,8.090510178928524,2.0446613187986533,9
1.196119384800965,8.48842764374618,1.835299252667339,9
1.1866249670329672,8.460903414874501,1.8010232188341038,9
1.1210148792682928,8.750999542172282,2.0167941488825645,9
1.100847192124105,8.786450489354602,1.7894631917769739,9
1.094902028950543,8.74027255957272,1.8590058859340994,9
1.095411409090909,8.69586758883315,1.8827132694486448,9
1.1303280938511326,8.482616558712976,2.043271576148018,9
1.1535642375886526,8.655089330859939,1.8007974407056786,9
1.127562757679181,8.480927463213499,1.8014305114457625,9
1.1358830855263158,8.557888097569055,1.7856496229724184,9
1.1567078461538463,8.428359638017119,2.0674235771777116,9
1.0980984555555555,8.680922359268093,1.8291673710943226,9
1.1137475569620252,8.518472533754133,1.7670477621006986,9
1.107766082142857,8.627049596490911,1.7866441855837167,9
1.1747812909698996,8.576306098587516,1.6727258128619313,9
1.1745918916666667,8.504249381245613,1.8042077392696823,9
1.0732374713114756,8.884992816559192,1.7936109379429899,9
1.096104846153846,8.57405298220369,1.8355826190868556,9
1.1654671003861006,8.313736973679159,2.08745220320558,9
1.1771915608308605,8.627356301967092,1.7689317054049418,9
1.0902366178861789,8.853953848339017,1.716948603785803,9
1.1219558577777777,8.617566903527024,1.796500232392837,9
1.1963772857142856,8.281411208224934,1.7446364649842634,9
1.0947608258928572,8.50670410254122,1.782017681937971,9
1.1438514086021507,8.404638330461056,1.8207609648663277,9
1.1774813262032087,8.228047857265414,1.8356425109247743,9
1.1783051656441716,8.451210651689527,1.7745851950608333,9
1.2057982015503876,8.03975466407111,2.03354772769371,9
1.0666764778761062,8.488644853967674,1.8632400316979119,9
1.1727715096153846,8.373548510717304,1.752999607224708,9
1.1796005121951219,8.423600455613165,1.7950909319404251,9
1.2285904393939395,8.035566787667241,2.125554824409091,9
1.176801387290168,8.410033286019779,1.8278673084678967,9
1.1347602505910166,8.643271937195301,1.829769813599374,9
1.1653865011682243,8.244851321956538,2.0321438624443267,9
1.1735490708283314,8.183819557142206,2.1247151787906304,9
1.1541575154394301,8.207730571434396,1.6136083341219913,10
1.1608206630824374,8.085014051893104,1.679991311234965,10
1.1418687974828376,8.321530993876417,1.6015034425921408,10
1.1359536328963051,8.318907646308782,1.5528339031759384,10
1.1519423258559622,8.183461247139967,1.6062115140810893,10
1.1401937833935016,8.357145826316884,1.6079114630405718,10
1.1616864574850299,8.097959355652515,1.6554417314347685,10
1.157206883971292,8.137037754185025,1.633145687520825,10
1.1605184539089846,8.118523268205335,1.658335352482449,10
